X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8339018.19598041,4898769.72094147,15826,13028610N,Bus,130,Northbound,28610,Pheasant Run Dr & Penns Tr - FS,40.225528,-74.910675,Fall 2024,0,1,0,0,0,0
-8340002.482918,4899396.53486538,15827,13028611N,Bus,130,Northbound,28611,Newtown-Yardley Rd & Terry Dr - FS,40.229827,-74.919517,Fall 2024,0,0,0,0,0,0
-8340697.22786004,4899254.80932516,15828,13028612N,Bus,130,Northbound,28612,Washington Av & Elm Av,40.228855,-74.925758,Fall 2024,0,0,0,0,0,0
-8341352.00910489,4899205.81825345,15829,13028613N,Bus,130,Northbound,28613,Lincoln Av & Washington Av - FS,40.228519,-74.93164,Fall 2024,0,2,0,0,0,0
-8341384.29175722,4898902.69140118,15830,13028614N,Bus,130,Northbound,28614,Lincoln Av & Penn St,40.22644,-74.93193,Fall 2024,0,0,0,0,0,0
-8341414.90461719,4898564.58252653,15831,13028615N,Bus,130,Northbound,28615,Lincoln Av & Sterling St,40.224121,-74.932205,Fall 2024,0,0,0,0,0,0
-8341369.82022342,4897561.25899525,15832,13028616N,Bus,130,Northbound,28616,State St & PA 332 - FS,40.217239,-74.9318,Fall 2024,0,1,0,2,0,0
-8341476.90957356,4897837.66576928,15833,13028617N,Bus,130,Northbound,28617,State St & Fountain Farm Ln,40.219135,-74.932762,Fall 2024,0,1,0,0,0,0
-8341386.85210551,4898602.34400433,15834,13028620N,Bus,130,Northbound,28620,Lincoln Av & Sterling St - FS,40.22438,-74.931953,Fall 2024,0,0,0,0,0,0
-8341364.81084633,4898868.71961127,15835,13028621N,Bus,130,Northbound,28621,Lincoln Av & Penn St,40.226207,-74.931755,Fall 2024,0,0,0,1,0,0
-8341323.95659321,4899251.45576191,15836,13028622N,Bus,130,Northbound,28622,Lincoln Av & Washington Av,40.228832,-74.931388,Fall 2024,0,0,0,0,0,0
-8341618.73060483,4899311.52845877,15837,13028623N,Bus,130,Northbound,28623,Washington Av & Congress St,40.229244,-74.934036,Fall 2024,0,2,0,1,0,0
-8342349.98833985,4900021.7845737,15838,13028626N,Bus,130,Northbound,28626,S Eagle Rd & Silo Dr,40.234115,-74.940605,Fall 2024,0,2,0,1,0,0
-8342468.87755602,4900186.99825691,15839,13028627N,Bus,130,Northbound,28627,S Eagle Rd & West Rd,40.235248,-74.941673,Fall 2024,0,6,0,1,0,0
-8343918.59128462,4900248.68068491,15840,13028628N,Bus,130,Northbound,28628,Swamp Rd & Short Ln - FS,40.235671,-74.954696,Fall 2024,1,0,0,0,0,0
-8343543.22196166,4885859.11502846,15841,13028680N,Bus,130,Northbound,28680,Neshaminy Blvd & Bristol Rd - MBNS,40.13692,-74.951324,Fall 2024,10,3,4,1,0,0
-8339230.48224935,4887094.54457098,15842,13029627N,Bus,130,Northbound,29627,Bellevue Av & McCarthy Dr,40.145404,-74.912582,Fall 2024,0,0,0,0,0,0
-8341153.30381382,4896078.18299835,15843,13029628N,Bus,130,Northbound,29628,Newtown Rd & Pennswood Village,40.207065,-74.929855,Fall 2024,0,3,0,2,0,0
-8341340.9884753,4897455.56752089,15844,13029629N,Bus,130,Northbound,29629,Newtown Rd & Newtown Bypass,40.216514,-74.931541,Fall 2024,0,0,0,0,0,0
-8341020.83361978,4899273.6184619,15845,13029630N,Bus,130,Northbound,29630,Washington Av & Norwood Av,40.228984,-74.928665,Fall 2024,0,0,0,0,0,0
-8344988.70554961,4876420.39270849,15846,13029631N,Bus,130,Northbound,29631,Bristol Pk & Woodhaven Rd - MBNS,40.072067,-74.964309,Fall 2024,7,7,5,2,4,3
-8345098.24392856,4900772.77813664,15847,13029691N,Bus,130,Northbound,29691,Bucks County Community College - 2,40.239265,-74.965293,Fall 2024,0,19,0,3,0,0
-8339167.58673705,4887811.78773536,15848,13029805N,Bus,130,Northbound,29805,Bellevue Av & Holly Av,40.150329,-74.912017,Fall 2024,0,0,0,0,0,0
-8343735.13676379,4882984.03302541,15849,13030140N,Bus,130,Northbound,30140,Parx Casino,40.117172,-74.953048,Fall 2024,8,10,2,13,5,7
-8342576.7461426,4900197.64318743,15850,13030410N,Bus,130,Northbound,30410,West Rd & Eagle Rd - MBFS,40.235321,-74.942642,Fall 2024,2,6,0,5,0,0
-8344846.88451835,4879428.4607037,15851,13030677N,Bus,130,Northbound,30677,Knights & Mechanicsville Rd - MBNS,40.092742,-74.963035,Fall 2024,2,0,2,0,1,0
-8344389.1387722,4880265.64449145,15852,13030704N,Bus,130,Northbound,30704,Plum Av & Knights Rd - MBFS,40.098495,-74.958923,Fall 2024,9,2,6,1,2,2
-8339322.20950976,4886339.05613026,15853,13030705N,Bus,130,Northbound,30705,Hulmeville Rd & Bensalem Blvd - MBFS,40.140216,-74.913406,Fall 2024,0,1,0,0,0,0
-8339341.69042065,4898782.55134638,15854,13030723N,Bus,130,Northbound,30723,Pheasant Run & Terry - MBNS,40.225616,-74.913581,Fall 2024,0,0,0,0,0,0
-8344471.51519539,4879786.57985338,15855,13031298N,Bus,130,Northbound,31298,Knights Rd & Franklin Mills Circle,40.095203,-74.959663,Fall 2024,0,0,0,0,0,0
-8343623.03803656,4885833.63336959,15856,13031300N,Bus,130,Northbound,31300,Neshaminy Blvd & Neshaminy Mall Dr,40.136745,-74.952041,Fall 2024,1,0,1,3,0,0
-8343128.77949744,4886129.07903358,15857,13031359N,Bus,130,Northbound,31359,Neshaminy Blvd & Bristol Rd - FS,40.138774,-74.947601,Fall 2024,0,1,0,1,0,0
-8343169.52243107,4886106.36333185,15858,13031360N,Bus,130,Northbound,31360,Neshaminy Blvd & Bristol Rd,40.138618,-74.947967,Fall 2024,0,0,0,1,0,0
-8342331.2866654,4899409.94932229,15859,13031846N,Bus,130,Northbound,31846,Eagle Rd & Swamp Rd - FS,40.229919,-74.940437,Fall 2024,0,3,0,1,0,0
-8341115.90046492,4895263.70834611,15860,13032039N,Bus,130,Northbound,32039,Newtown Rd & St Mary Blvd,40.201477,-74.929519,Fall 2024,0,0,0,0,0,0
-8343792.91157951,4886025.25705314,15861,130330S,Bus,130,Southbound,330,Neshaminy Mall,40.138061,-74.953567,Fall 2024,15,19,15,14,8,0
-8346887.81606255,4875304.98445274,15862,130954S,Bus,130,Southbound,954,City Line Loop,40.064399,-74.981369,Fall 2024,0,37,0,31,0,16
-8340638.56248839,4895392.1133672,15863,1301799S,Bus,130,Southbound,1799,Saint Mary Medical Center,40.202358,-74.925231,Fall 2024,11,1,0,0,0,0
-8341915.95364525,4898125.74350774,15864,1301801S,Bus,130,Southbound,1801,Gloria Dei Plaza,40.221111,-74.936706,Fall 2024,0,1,0,1,0,0
-8342914.71211665,4900205.37170581,15865,1301809S,Bus,130,Southbound,1809,Durham Rd & West Rd,40.235374,-74.945678,Fall 2024,1,0,1,0,0,0
-8341828.45652548,4899299.28059772,15866,1301810S,Bus,130,Southbound,1810,Washington Av & Court St - FS,40.22916,-74.93592,Fall 2024,3,0,2,0,0,0
-8339624.55324676,4898750.32956567,15867,1301812S,Bus,130,Southbound,1812,Pheasant Run & Terry Dr - FS,40.225395,-74.916122,Fall 2024,2,0,0,0,0,0
-8344255.77802223,4880764.23394262,15868,1301816S,Bus,130,Southbound,1816,Creekside  Rd & Dunks Ferry Rd - MBFS,40.101921,-74.957725,Fall 2024,3,10,4,6,1,4
-8344559.01231515,4883225.53224006,15869,13013534S,Bus,130,Southbound,13534,Street Rd & Tillman Dr - north,40.118831,-74.960449,Fall 2024,0,2,1,0,1,0
-8345115.27581065,4876373.26024142,15870,13017071S,Bus,130,Southbound,17071,Bristol Pk & Home Depot Plaza - FS,40.071743,-74.965446,Fall 2024,2,7,8,5,4,2
-8346794.30769028,4875409.85773726,15871,13017072S,Bus,130,Southbound,17072,Bristol Pk & Red Lion Rd,40.06512,-74.980529,Fall 2024,1,1,1,0,0,0
-8343671.46201506,4883542.59078769,15872,13018973S,Bus,130,Southbound,18973,Parx Race Track,40.121009,-74.952476,Fall 2024,2,2,2,1,0,2
-8345161.13944085,4878565.4482146,15873,13021117S,Bus,130,Southbound,21117,Phila Mills & Liberty Bell - MBFS,40.086811,-74.965858,Fall 2024,3,8,2,4,1,3
-8345153.45839599,4878780.79414667,15874,13021118S,Bus,130,Southbound,21118,Franklin Mills & Liberty Bell Blvd,40.088291,-74.965789,Fall 2024,6,6,4,4,1,4
-8345066.85183215,4879147.03848807,15875,13022585S,Bus,130,Southbound,22585,Franklin Mills & Design Center Dr,40.090808,-74.965011,Fall 2024,0,9,1,5,3,4
-8344171.73180668,4885818.6356239,15876,13023080S,Bus,130,Southbound,23080,Rockhill Rd & Neshaminy Rd - MBFS,40.136642,-74.95697,Fall 2024,2,11,0,2,0,0
-8344299.08130415,4882740.21068177,15877,13023376S,Bus,130,Southbound,23376,Street Rd & Tillman Dr - south,40.115497,-74.958114,Fall 2024,9,0,2,0,1,1
-8343856.58632825,4882173.83819482,15878,13023377S,Bus,130,Southbound,23377,Street Rd & Mechanicsville Rd,40.111606,-74.954139,Fall 2024,4,2,1,0,0,0
-8343555.91238361,4881390.48971464,15879,13023379S,Bus,130,Southbound,23379,Street Rd & Knights Rd - MBNS,40.106224,-74.951438,Fall 2024,0,3,0,4,0,1
-8343583.18565886,4881082.23244628,15880,13023381S,Bus,130,Southbound,23381,Knights Rd & Virgina Av,40.104106,-74.951683,Fall 2024,6,6,6,1,6,0
-8343881.18793571,4880694.23198225,15881,13023382S,Bus,130,Southbound,23382,Knights Rd & Dunks Ferry Rd,40.10144,-74.95436,Fall 2024,2,3,0,1,1,1
-8344540.3106407,4879773.7740693,15882,13023384S,Bus,130,Southbound,23384,Knights Rd & McCarthy Cir,40.095115,-74.960281,Fall 2024,0,0,0,1,0,0
-8344741.57628005,4879548.94794401,15883,13023385S,Bus,130,Southbound,23385,Knights Rd & Mechanicsville Rd,40.09357,-74.962089,Fall 2024,2,5,3,3,0,0
-8339703.47876573,4891377.51307523,15884,13023586S,Bus,130,Southbound,23586,Pine St & Flowers Av,40.174808,-74.916831,Fall 2024,1,0,0,0,0,0
-8339780.84581183,4891602.60812685,15885,13023587S,Bus,130,Southbound,23587,Pine St & Maple Av - FS,40.176353,-74.917526,Fall 2024,7,2,3,1,0,0
-8339455.57025973,4890732.26899487,15886,13023588S,Bus,130,Southbound,23588,Pine St & Woods Dr,40.170379,-74.914604,Fall 2024,1,0,0,0,0,0
-8339573.56891998,4890276.588001,15887,13023589S,Bus,130,Southbound,23589,Bellevue Av & Highland Av - FS,40.167251,-74.915664,Fall 2024,0,1,0,0,0,0
-8339334.12069528,4889750.86194652,15888,13023590S,Bus,130,Southbound,23590,Bellevue Av & Park Av,40.163642,-74.913513,Fall 2024,1,0,0,0,0,0
-8339229.59169343,4889378.689852,15889,13023591S,Bus,130,Southbound,23591,Bellevue Av & Comly Rd - FS,40.161087,-74.912574,Fall 2024,1,10,1,3,0,0
-8339182.94882678,4888988.61609077,15890,13023641S,Bus,130,Southbound,23641,Bellevue Av & Lincoln Hwy - FS,40.158409,-74.912155,Fall 2024,5,4,2,1,0,0
-8345061.73113558,4878958.31255726,15891,13023734S,Bus,130,Southbound,23734,Franklin Mills & Design Ctr - MBFS,40.089511,-74.964965,Fall 2024,1,2,0,2,2,1
-8343131.33984573,4886145.82461633,15892,13028238S,Bus,130,Southbound,28238,Neshaminy Blvd & Bristol Rd,40.138889,-74.947624,Fall 2024,0,1,0,1,0,0
-8342658.23200986,4885496.99041379,15893,13028241S,Bus,130,Southbound,28241,Galloway Rd & Bristol Rd - MBFS,40.134433,-74.943374,Fall 2024,0,1,0,0,0,0
-8342614.03817201,4885118.28077806,15894,13028242S,Bus,130,Southbound,28242,Galloway Rd & Richlieu Rd,40.131832,-74.942977,Fall 2024,1,0,0,0,2,0
-8345287.70970188,4876223.42703604,15895,13028504S,Bus,130,Southbound,28504,Bristol Pk & Penn St,40.070713,-74.966995,Fall 2024,0,0,0,0,0,2
-8345539.95966802,4875958.67875577,15896,13028505S,Bus,130,Southbound,28505,Bristol Pk & Poquessing Av,40.068893,-74.969261,Fall 2024,1,1,0,0,0,1
-8345728.42356594,4875780.05039627,15897,13028506S,Bus,130,Southbound,28506,Bristol Pk & Buttonwood Av,40.067665,-74.970954,Fall 2024,1,4,0,7,0,0
-8345907.64794611,4875637.93550812,15898,13028507S,Bus,130,Southbound,28507,Bristol Pk & Tennis Av,40.066688,-74.972564,Fall 2024,2,0,0,0,1,0
-8341352.00910489,4899205.81825345,15899,13028613S,Bus,130,Southbound,28613,Lincoln Av & Washington Av - FS,40.228519,-74.93164,Fall 2024,3,0,0,0,0,0
-8341384.29175722,4898902.69140118,15900,13028614S,Bus,130,Southbound,28614,Lincoln Av & Penn St,40.22644,-74.93193,Fall 2024,1,0,2,0,0,0
-8341414.90461719,4898564.58252653,15901,13028615S,Bus,130,Southbound,28615,Lincoln Av & Sterling St,40.224121,-74.932205,Fall 2024,0,0,0,0,0,0
-8341386.85210551,4898602.34400433,15902,13028620S,Bus,130,Southbound,28620,Lincoln Av & Sterling St - FS,40.22438,-74.931953,Fall 2024,0,0,0,0,0,0
-8341364.81084633,4898868.71961127,15903,13028621S,Bus,130,Southbound,28621,Lincoln Av & Penn St,40.226207,-74.931755,Fall 2024,0,0,0,0,0,0
-8341323.95659321,4899251.45576191,15904,13028622S,Bus,130,Southbound,28622,Lincoln Av & Washington Av,40.228832,-74.931388,Fall 2024,0,0,0,0,0,0
-8343932.1722625,4900238.18152102,15905,13028629S,Bus,130,Southbound,28629,Swamp Rd & Saw Mill Ln,40.235599,-74.954818,Fall 2024,0,0,0,0,0,0
-8342394.0708582,4900034.03333089,15906,13028631S,Bus,130,Southbound,28631,S Eagle & Silo Dr,40.234199,-74.941001,Fall 2024,3,0,1,0,0,0
-8342346.53743564,4899492.33198442,15907,13028632S,Bus,130,Southbound,28632,S Eagle Rd & Swamp Rd - MBNS,40.230484,-74.940574,Fall 2024,2,0,2,0,0,0
-8341616.17025654,4899287.03275185,15908,13028634S,Bus,130,Southbound,28634,Washington Av & Congress St - FS,40.229076,-74.934013,Fall 2024,2,0,1,0,0,0
-8340729.51051237,4899232.50086058,15909,13028635S,Bus,130,Southbound,28635,Washington Av & Elm Av,40.228702,-74.926048,Fall 2024,0,0,0,0,0,0
-8338953.63067575,4898740.26939323,15910,13028637S,Bus,130,Southbound,28637,Pheasant Run & Penns Trail,40.225326,-74.910095,Fall 2024,1,0,0,0,0,0
-8338960.42116469,4898507.28449811,15911,13028638S,Bus,130,Southbound,28638,Penns Trail & PA 332 - MBNS,40.223728,-74.910156,Fall 2024,0,0,0,0,0,0
-8340796.63616532,4897768.70913584,15912,13028639S,Bus,130,Southbound,28639,PA 332 & Summit Trace Rd - FS,40.218662,-74.926651,Fall 2024,0,0,0,0,0,0
-8341511.64125469,4897856.03484797,15913,13028640S,Bus,130,Southbound,28640,State St & Fountain Farm Ln,40.219261,-74.933074,Fall 2024,0,0,0,0,0,0
-8341283.21365958,4896919.54692978,15914,13028642S,Bus,130,Southbound,28642,Newtown Langhorne Rd & Summit Trace Rd,40.212837,-74.931022,Fall 2024,0,1,0,0,0,0
-8341167.77534763,4895841.32544698,15915,13028643S,Bus,130,Southbound,28643,Newtown Langhorne Rd & Green Valley Rd,40.20544,-74.929985,Fall 2024,0,1,0,0,0,0
-8340982.53971495,4893997.67461359,15916,13028648S,Bus,130,Southbound,28648,Newtown Rd & Heaton Mill,40.19279,-74.928321,Fall 2024,1,0,0,0,0,0
-8340408.46510093,4893308.39785642,15917,13028650S,Bus,130,Southbound,28650,Newtown Rd & Old Mill Dr,40.18806,-74.923164,Fall 2024,0,0,0,0,0,0
-8339946.37789464,4892385.16290793,15918,13028651S,Bus,130,Southbound,28651,Pine St & Winchester Av,40.181724,-74.919013,Fall 2024,0,0,0,0,0,0
-8339855.54119016,4891975.00964017,15919,13028652S,Bus,130,Southbound,28652,Pine St & Watson Av,40.178909,-74.918197,Fall 2024,1,1,1,0,0,0
-8339187.95820387,4889136.31211284,15920,13028653S,Bus,130,Southbound,28653,Bellevue Av & Durham Rd - FS,40.159423,-74.9122,Fall 2024,3,4,2,1,0,0
-8339167.58673705,4888551.22157886,15921,13028655S,Bus,130,Southbound,28655,Bellevue Av & Dehaven Av,40.155406,-74.912017,Fall 2024,1,0,0,0,0,0
-8339208.44099018,4887626.24614158,15922,13028658S,Bus,130,Southbound,28658,Bellevue Av & Parkview Av,40.149055,-74.912384,Fall 2024,1,1,0,0,0,0
-8339269.55539062,4886939.0152493,15923,13028660S,Bus,130,Southbound,28660,Bellevue Av & Neshaminy St,40.144336,-74.912933,Fall 2024,0,0,0,0,0,0
-8339480.1718672,4886143.05795288,15924,13028662S,Bus,130,Southbound,28662,Hulmeville Rd & Bensalem Blvd - FS,40.13887,-74.914825,Fall 2024,0,0,0,0,0,0
-8339993.13208078,4885435.98238429,15925,13028665S,Bus,130,Southbound,28665,Hulmeville Rd & Florence Rd Ln,40.134014,-74.919433,Fall 2024,0,0,0,0,0,0
-8340311.61714394,4884959.87058919,15926,13028667S,Bus,130,Southbound,28667,Hulmeville Rd & Bristol Rd,40.130744,-74.922294,Fall 2024,0,2,3,1,0,0
-8340485.72082754,4885133.27746226,15927,13028668S,Bus,130,Southbound,28668,Pasqualone & Bristol Rd,40.131935,-74.923858,Fall 2024,3,0,7,0,0,0
-8340700.56744477,4885526.98495286,15928,13028670S,Bus,130,Southbound,28670,Pasqualone Blvd & Springdale Dr,40.134639,-74.925788,Fall 2024,1,0,0,0,0,0
-8341137.16248766,4886317.94172692,15929,13028672S,Bus,130,Southbound,28672,Pasqualone Blvd & Bensalem Blvd - FS,40.140071,-74.92971,Fall 2024,2,2,0,0,0,0
-8341440.39678058,4886845.23283256,15930,13028676S,Bus,130,Southbound,28676,Pasqualone Blvd & Declaration Dr,40.143692,-74.932434,Fall 2024,0,0,0,0,0,0
-8341813.20575525,4887006.29448724,15931,13028678S,Bus,130,Southbound,28678,Neshaminy Blvd & Durham Pl,40.144798,-74.935783,Fall 2024,6,6,3,0,0,0
-8343543.22196166,4885859.11502846,15932,13028680S,Bus,130,Southbound,28680,Neshaminy Blvd & Bristol Rd - MBNS,40.13692,-74.951324,Fall 2024,4,0,8,0,2,0
-8344164.94131774,4884196.82909294,15933,13028685S,Bus,130,Southbound,28685,Richlieu Rd & Debra Dr - MBNS,40.125503,-74.956909,Fall 2024,2,3,0,3,2,0
-8344621.79650796,4883612.0305857,15934,13028688S,Bus,130,Southbound,28688,Richlieu Rd & Esssington Way,40.121486,-74.961013,Fall 2024,8,0,1,1,1,1
-8339340.02062829,4886355.80206839,15935,13029601S,Bus,130,Southbound,29601,Hulmeville Rd & Bensalem Blvd  - MBNS,40.140331,-74.913566,Fall 2024,2,0,1,0,0,0
-8345098.24392856,4900772.77813664,15936,13029691S,Bus,130,Southbound,29691,Bucks County Community College - 2,40.239265,-74.965293,Fall 2024,24,0,2,0,0,0
-8340985.10006323,4899250.87253363,15937,13029693S,Bus,130,Southbound,29693,Washington Av & Norwood Av - FS,40.228828,-74.928344,Fall 2024,0,0,0,0,0,0
-8341188.92605088,4896115.93497271,15938,13029694S,Bus,130,Southbound,29694,Newtown Langhorne Rd & Pennwood Village,40.207324,-74.930175,Fall 2024,2,0,1,0,0,0
-8341684.07514593,4898270.3686981,15939,13029804S,Bus,130,Southbound,29804,State St & Chancellor St,40.222103,-74.934623,Fall 2024,0,0,0,0,0,0
-8343735.13676379,4882984.03302541,15940,13030140S,Bus,130,Southbound,30140,Parx Casino,40.117172,-74.953048,Fall 2024,13,7,10,6,7,2
-8342625.17012109,4900176.93662081,15941,13030411S,Bus,130,Southbound,30411,West Rd & Eagle Rd - MBNS,40.235179,-74.943077,Fall 2024,8,0,6,0,0,0
-8344490.99610628,4900559.72347954,15942,13030706S,Bus,130,Southbound,30706,Bucks County Community College 3,40.237804,-74.959838,Fall 2024,0,0,0,0,0,0
-8346239.71398715,4875507.60471052,15943,13030710S,Bus,130,Southbound,30710,Bristol Pk & Colonial Av,40.065792,-74.975547,Fall 2024,1,2,0,1,0,1
-8343623.03803656,4885833.63336959,15944,13031300S,Bus,130,Southbound,31300,Neshaminy Blvd & Neshaminy Mall Dr,40.136745,-74.952041,Fall 2024,1,0,1,1,0,0
-8343689.27313359,4881788.5603958,15945,13031311S,Bus,130,Southbound,31311,Street Rd & Castle Dr - MBNS,40.108959,-74.952636,Fall 2024,1,2,1,0,0,0
-8343169.52243107,4886106.36333185,15946,13031360S,Bus,130,Southbound,31360,Neshaminy Blvd & Bristol Rd,40.138618,-74.947967,Fall 2024,1,0,1,0,1,0
-8344401.82919415,4880251.23728856,15947,13031843S,Bus,130,Southbound,31843,Plum Av & Knights Rd - MBNS,40.098396,-74.959037,Fall 2024,3,5,0,1,1,0
-8340003.37347393,4899372.18475646,15948,13031844S,Bus,130,Southbound,31844,Newtown Yardley Rd & Terry Dr,40.22966,-74.919525,Fall 2024,0,0,0,0,0,0
-8341134.60213937,4895251.90274688,15949,13032040S,Bus,130,Southbound,32040,Newtown Rd & St Mary Blvd - FS,40.201396,-74.929687,Fall 2024,0,0,0,0,0,0
-8387346.77367187,4882442.10053782,15950,1311649E,Bus,131,Eastbound,1649,Norristown Transportation Center,40.113449,-75.344818,Fall 2024,0,84,0,48,0,37
-8396054.62951969,4882994.51388168,15951,1311818E,Bus,131,Eastbound,1818,Audubon Rd & Adams Av - FS,40.117244,-75.423042,Fall 2024,7,0,0,0,0,0
-8395504.2659572,4882608.62189425,15952,13118323E,Bus,131,Eastbound,18323,Trooper Rd & Parkview Dr - FS,40.114593,-75.418098,Fall 2024,4,0,0,0,0,0
-8393921.97071507,4884384.49020665,15953,13118326E,Bus,131,Eastbound,18326,Blvd of Generals & Trooper Rd - MBFS,40.126792,-75.403884,Fall 2024,1,0,0,0,0,0
-8393558.51257763,4884094.62880386,15954,13118327E,Bus,131,Eastbound,18327,Blvd of Generals & General Washington Av,40.124801,-75.400619,Fall 2024,3,0,0,0,0,0
-8393130.48913553,4885030.48511197,15955,13118332E,Bus,131,Eastbound,18332,Egypt Rd & Willowbrook Dr - FS,40.131229,-75.396774,Fall 2024,7,1,6,0,5,0
-8392448.43461544,4885071.54368472,15956,13118333E,Bus,131,Eastbound,18333,Egypt Rd & Port Indian Rd,40.131511,-75.390647,Fall 2024,1,0,1,0,0,0
-8391749.45953275,4885163.70769715,15957,13118334E,Bus,131,Eastbound,18334,Egypt Rd & School Ln - FS,40.132144,-75.384368,Fall 2024,0,0,1,0,0,0
-8391523.59228593,4885179.8692475,15958,13118335E,Bus,131,Eastbound,18335,Egypt Rd & Varnum Rd,40.132255,-75.382339,Fall 2024,0,1,0,0,0,0
-8390664.09449751,4885002.67603357,15959,13118337E,Bus,131,Eastbound,18337,Schuylkill Av & Main St - FS,40.131038,-75.374618,Fall 2024,2,2,5,1,0,0
-8390432.21599819,4885322.55795448,15960,13118338E,Bus,131,Eastbound,18338,Schuylkill Av & Marshall St,40.133235,-75.372535,Fall 2024,1,1,0,1,2,0
-8390119.74218753,4885103.28411658,15961,13118339E,Bus,131,Eastbound,18339,Marshall St & Whitehall Rd,40.131729,-75.369728,Fall 2024,7,2,3,3,1,2
-8389816.50789461,4884882.70477966,15962,13118340E,Bus,131,Eastbound,18340,Marshall St & Prospect Av,40.130214,-75.367004,Fall 2024,4,3,2,2,0,0
-8389465.74017912,4884630.53693403,15963,13118341E,Bus,131,Eastbound,18341,Marshall St & Jefferson Village Dr,40.128482,-75.363853,Fall 2024,3,1,4,1,3,4
-8389256.7934949,4884481.16109067,15964,13118342E,Bus,131,Eastbound,18342,Marshall St & Montgomery Av,40.127456,-75.361976,Fall 2024,0,0,0,1,0,1
-8389034.26583281,4884319.55818517,15965,13118343E,Bus,131,Eastbound,18343,Marshall St & Forrest Av,40.126346,-75.359977,Fall 2024,11,12,5,4,5,7
-8388815.96831136,4884153.00804203,15966,13118344E,Bus,131,Eastbound,18344,Marshall St & Selma St,40.125202,-75.358016,Fall 2024,7,8,1,11,1,4
-8388120.44413289,4883627.60729491,15967,13118348E,Bus,131,Eastbound,18348,Marshall St & Haws Av,40.121593,-75.351768,Fall 2024,3,14,4,9,8,8
-8387919.95772997,4883480.43020775,15968,13118349E,Bus,131,Eastbound,18349,Marshall St & George St,40.120582,-75.349967,Fall 2024,3,15,2,13,0,11
-8387740.84466928,4883346.64798872,15969,13118350E,Bus,131,Eastbound,18350,Marshall St & Astor St,40.119663,-75.348358,Fall 2024,3,9,4,9,1,8
-8387603.25377866,4883245.47547656,15970,13118351E,Bus,131,Eastbound,18351,Marshall St & Markley St,40.118968,-75.347122,Fall 2024,3,2,2,1,1,1
-8387442.73107294,4883163.37365125,15971,13118352E,Bus,131,Eastbound,18352,Marshall St & Barbadoes St,40.118404,-75.34568,Fall 2024,0,6,0,5,0,7
-8387254.15585553,4883071.66497072,15972,13118353E,Bus,131,Eastbound,18353,Marshall St & Cherry St,40.117774,-75.343986,Fall 2024,0,5,0,0,0,0
-8394103.75544353,4884540.56174081,15973,13127847E,Bus,131,Eastbound,27847,Shannondell Blvd & Trooper Rd - FS,40.127864,-75.405517,Fall 2024,39,1,32,0,27,0
-8394215.07493433,4884745.55495805,15974,13127848E,Bus,131,Eastbound,27848,Shannondell Blvd & Egypt Rd - MBNS,40.129272,-75.406517,Fall 2024,31,0,26,0,25,0
-8393573.76334787,4884974.43024337,15975,13129626E,Bus,131,Eastbound,29626,Egypt Rd & Trooper Rd - FS,40.130844,-75.400756,Fall 2024,3,0,0,0,2,0
-8391020.76214601,4885179.8692475,15976,13130433E,Bus,131,Eastbound,30433,Main St & Egypt Rd - MBFS,40.132255,-75.377822,Fall 2024,8,10,3,2,3,4
-8387148.84761724,4883020.13379928,15977,13130750E,Bus,131,Eastbound,30750,Marshall St & Swede St,40.11742,-75.34304,Fall 2024,1,41,1,29,0,27
-8394799.3909415,4883506.48810826,15978,13131009E,Bus,131,Eastbound,31009,Trooper Rd & Van Buren Av,40.120761,-75.411766,Fall 2024,4,0,0,0,0,0
-8388540.89784961,4883955.74292313,15979,13131569E,Bus,131,Eastbound,31569,Marshall St & Buttonwood St,40.123847,-75.355545,Fall 2024,5,8,1,4,4,6
-8393599.25551126,4883846.4116983,15980,13131574E,Bus,131,Eastbound,31574,Gen Armstead Av & Gen Washington Av - MBFS,40.123096,-75.400985,Fall 2024,2,0,0,0,0,0
-8393207.74486214,4883583.78876421,15981,13131575E,Bus,131,Eastbound,31575,Gen Arnold Av & Gen Armstead Av - FS,40.121292,-75.397468,Fall 2024,6,0,0,0,0,0
-8393522.89034057,4884085.7482018,15982,13131576E,Bus,131,Eastbound,31576,Blvd of Generals & Gen Washington Av,40.12474,-75.400299,Fall 2024,1,0,0,0,0,0
-8393240.91807039,4883864.17248089,15983,13131577E,Bus,131,Eastbound,31577,Blvd of Generals & Lafayette Av,40.123218,-75.397766,Fall 2024,18,0,0,0,0,0
-8393909.28029312,4884389.5857869,15984,13131578E,Bus,131,Eastbound,31578,Blvd of Generals & Trooper Rd - MBNS,40.126827,-75.40377,Fall 2024,59,1,53,0,51,0
-8387222.76375913,4882854.04221657,15985,13131933E,Bus,131,Eastbound,31933,Swede St & Airy St,40.116279,-75.343704,Fall 2024,1,13,0,7,2,7
-8388270.72544546,4883742.0313496,15986,13132042E,Bus,131,Eastbound,32042,Marshall St & Stanbridge St,40.122379,-75.353118,Fall 2024,5,13,2,7,2,9
-8387346.77367187,4882442.10053782,15987,1311649W,Bus,131,Westbound,1649,Norristown Transportation Center,40.113449,-75.344818,Fall 2024,160,0,61,0,58,0
